============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    387             55              4              0  d40d5a05c45484d3  80feebf24829c205
    391             67             14              0  d4106ff516ff8b61  18ab302272da73ff
    392              4              4              0  d4106ff516ff8b61  5592db59ee0ea78b
    393             56              5              0  d4106ff516ff8b61  6948cfefb21aed9b
    394              8              5              0  d4106ff516ff8b61  750732c84f53e1ee
    395              4              4              0  d4106ff516ff8b61  9e451b0d298f6f59
    396              6              6              0  d4106ff516ff8b61  bef5f50e9b21b516
    397             57              6              0  d4106ff516ff8b61  c837066eda39fde8
    398           5137            915              0  d4106ff516ff8b61  e8ddabc21ac09619
    399            124             16              0  d5ae720e65ee268f  3dec3e6c32698d25
    400    2.89912e+06        2153838          22698  d5ae720e65ee268f  5f11040163f1bc60
    401             61              4              0  d5ae720e65ee268f  83edcc38b17a6179
    402             55              4              0  d5ae720e65ee268f  b452e523a4175713
    403         306905         267443           2184  d5ae720e65ee268f  d74e66cc37d240a5
    404         777697         599679           3318  d5ae720e65ee268f  d8844e75a7824f29
    405             55              4              0  d5ae720e65ee268f  ec3c17621f491faf
    406            951             27             16  d9634f2585ecce47  125133c1bb883e6d
    407            190              9              0  d9634f2585ecce47  1d50f606b8d1d82f
    408         962978         327680           8098  d9634f2585ecce47  3d898b5c03c1a756
    409          22142           6950            236  d9634f2585ecce47  54202b4bb31fa347
    410              4              4              2  d9634f2585ecce47  a2ccb20ab725f89b
    411              5              5              0  d9634f2585ecce47  e7a77de37d49eb1b
    412            110              8              0  e0b4b324dcf25ee6  2934de677d60c96a
    413            124             16              0  e0b4b324dcf25ee6  637ecba81e5d3d87
    414            738             60              0  e0b4b324dcf25ee6  731b4d59ce176838
    415              8              8              0  e0b4b324dcf25ee6  81fe3c32d0931061
    416            702             42              0  e0b4b324dcf25ee6  971c806c0a818743
    417              8              8              0  e0b4b324dcf25ee6  c57ab854109de6c5
    418            112             10              0  e0b4b324dcf25ee6  e787ba5cb6bcffc2
    419             59              5              0  fab9d0843aa070d5  0e345e0c35987e1b
    420           1346            653              0  fab9d0843aa070d5  58422ca4194eb357
    421          26035           8952              1  fab9d0843aa070d5  858434c3c816e784
    422          12721           3509              0  fab9d0843aa070d5  8c2ecd13ad340058
    423            568            244              0  fab9d0843aa070d5  8e3af4a09fb7f3ca
    424             59              5              0  fab9d0843aa070d5  bd4118a081c685ce
============================================================
Thread 1
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    7.65752e+06        5638088          40927  0000000000000000  0000000000000000
    192            672             27              4  62e03459d32f8b40  59d0a482c6cc2805
    193            107              5              0  62e03459d32f8b40  682e09773b860ea3
