============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    102        77.6666             99              1  24c61b1311617a77  07d9d6a5ca2abba9
    103        2.66666             31              5  24c61b1311617a77  091ea2c58d47614b
    104        78.6666             13              2  24c61b1311617a77  0bb21fddd2f2a2f4
    105       0.666666              8              3  24c61b1311617a77  1162e5a1d3ce011b
    106        132.333             17              2  24c61b1311617a77  136327938a61e047
    107        61.6666              5              1  24c61b1311617a77  142d7846a6bd63fd
    108        1.66667             19              2  24c61b1311617a77  173b415763641234
    109        15.3333             11              1  24c61b1311617a77  2662bc7153df6657
    110       0.999999              5              0  24c61b1311617a77  3be851f9d63bc015
    111       0.999999              5              1  24c61b1311617a77  4ad9928720d4221f
    112       0.999999              6              0  24c61b1311617a77  4b888a1e5ab99efc
    113        86.3332             16              3  24c61b1311617a77  519a8459e3b3fca0
    114       0.666666              5              0  24c61b1311617a77  5270302ddb3e39ed
    115       0.333333              3              0  24c61b1311617a77  53632952b575def4
    116        76.6666             14              1  24c61b1311617a77  5b2ad522ab8a7e1c
    117        8.66666             95              0  24c61b1311617a77  5b6a4fe2310e5885
    118       0.333333              4              0  24c61b1311617a77  623d802a5c803167
    119        87.3332             12              1  24c61b1311617a77  6786cbb03dc06487
    120       0.999999              5              1  24c61b1311617a77  6ebaf3ee14527fa9
    121       0.666666              6              1  24c61b1311617a77  73149ebf2755e81b
    122       0.666666              4              1  24c61b1311617a77  7517fb86e4325083
    123       0.999999              5              0  24c61b1311617a77  7a0bccc9b4f3ee15
    124        78.6666             13              2  24c61b1311617a77  7b0cf664c4ae12ce
    125       0.333333              4              1  24c61b1311617a77  7bc08aeef46385a8
    126       0.666666              7              1  24c61b1311617a77  8ecc1289b138fd7c
    127        71.9999              3              1  24c61b1311617a77  9083accd16961fc6
    128        2.33333             22              1  24c61b1311617a77  970e370c1085e847
    129        1.33333              5              1  24c61b1311617a77  9f17be10613e1731
    130        62.3333              5              0  24c61b1311617a77  a11c6dd3548bff85
    131           3142           1669             17  24c61b1311617a77  b2059a2a6f140af6
    132        9.66666             94              1  24c61b1311617a77  b5e5cdea6bdef434
    133       0.333333              3              0  24c61b1311617a77  cb61443e7965d2ec
    134        146.333             98              1  24c61b1311617a77  cf5c5d4fafcdf884
    135       0.666666              4              1  24c61b1311617a77  d40347bb5c33b79f
    136        3.66666              4              1  24c61b1311617a77  d40e6ea634af2217
    137       0.666666              6              1  24c61b1311617a77  d6da4ec31d6a3090
    138       0.333333              4              0  24c61b1311617a77  de7d02076076592a
    139        24.6666             94              1  24c61b1311617a77  e0384880f8e83cf0
    140        64.3333             17              2  24c61b1311617a77  e0abe0b83bdece7f
    141        1183.67            230              1  24c61b1311617a77  e2bb3f4a74a75287
    142       0.666666              4              1  24c61b1311617a77  fa79d626650aa73b
    143        6.66666             57              4  24f82a999779fe7b  001a63f8548459b2
    144        2440.66           1650              9  24f82a999779fe7b  04dc134d4215aaa0
    145        19.3333            139              1  24f82a999779fe7b  3116cd21f50aedbc
    146        69.3333             33              1  24f82a999779fe7b  3aff249050522b24
    147        15.6667             52              0  24f82a999779fe7b  3b15660a89aeb6ae
    148        13.6667             92              4  24f82a999779fe7b  48fa96b1312ca163
    149        9.66666             46              1  24f82a999779fe7b  4ba73fdc11a90668
    150        12.6667             85              3  24f82a999779fe7b  5afb94ea1576c186
    151              2             19              0  24f82a999779fe7b  808e27ca492a62d8
    152        4.66666             45              1  24f82a999779fe7b  9f325e3c15d0339b
    153        1.66667             19              1  24f82a999779fe7b  be7b190099640aa4
    154        394.666            406              0  24f82a999779fe7b  c0d6b119065bba99
    155        3.66666             34              1  24f82a999779fe7b  d5efe0d8c18c9e23
    156       0.333333              2              0  2d68c968587baf69  483c4ee717ebd396
    157         277344         344442           8067  2d68c968587baf69  9808e21ba728c565
    158        566.666            872              9  2d68c968587baf69  b6debbb512ea57e5
    159       0.999999              3              0  2d68c968587baf69  b8760e4f8adde965
    160           3846           6515             32  2d68c968587baf69  d3fc8f1a9073d251
    161        95.9999              8              2  2d68c968587baf69  fe5c41e9815e4858
    162        66.3333            239              1  32c892500998ca34  36e7c59ee5538036
    163       0.333333              3              1  32c892500998ca34  4d5831a7a8d4ca67
    164            146            646              1  32c892500998ca34  6bd2d53b3a4b445c
    165           3630           8873             70  32c892500998ca34  82d20ce59608d30a
    166       0.333333              2              1  32c892500998ca34  a899fde5ee6be8e2
    167           1965           3409             43  32c892500998ca34  f0c333aa034215ac
    168       0.666666              3              1  3543eeedf265e4f4  000783c465a58220
    169       0.999999              9              1  3543eeedf265e4f4  108b0f5baaf527b4
    170       0.666666              4              1  3543eeedf265e4f4  1a6ef11c5c84e6ce
    171       0.333333              3              0  3543eeedf265e4f4  2444cfc2393c1092
    172       0.333333              4              1  3543eeedf265e4f4  26d21c8744170b2e
    173             45             93              1  3543eeedf265e4f4  2cf61f573ddc4345
    174            326             96              0  3543eeedf265e4f4  3d627554bfec9fc6
    175        61.6666              4              1  3543eeedf265e4f4  3d80290d9e518d5b
    176       0.666666              7              1  3543eeedf265e4f4  3ea2e65f5bf11cb9
    177       0.666666              7              1  3543eeedf265e4f4  412870380bd9db62
    178       0.666666              7              1  3543eeedf265e4f4  4ad1466bf85e6317
    179        25.6666             93              4  3543eeedf265e4f4  4c601b961aff49c5
    180       0.666666              3              1  3543eeedf265e4f4  500118c9a4876cf4
    181       0.333333              4              1  3543eeedf265e4f4  582164e3ec22e521
    182       0.333333              3              0  3543eeedf265e4f4  5945a057a0937ec5
    183        3.66666             16              1  3543eeedf265e4f4  62c2c2af284a3a32
    184        6.66666             32              1  3543eeedf265e4f4  632c26cc3980adfd
    185       0.666666              6              0  3543eeedf265e4f4  641e98cae96bfbbc
    186       0.666666              3              0  3543eeedf265e4f4  7c14afc62aadd3a7
    187       0.999999              4              1  3543eeedf265e4f4  83551df9e57670c4
    188        73.9999             65              1  3543eeedf265e4f4  89d6621f05fb6ecb
    189       0.333333              3              1  3543eeedf265e4f4  944c2b52de231fd4
    190              3             33              1  3543eeedf265e4f4  97c133a827034eb2
    191       0.333333              4              1  3543eeedf265e4f4  981a100cc31f7332
    192       0.666666              4              0  3543eeedf265e4f4  9f8a48a70f098fc1
    193       0.666666              6              1  3543eeedf265e4f4  9fc99cf5d8131deb
    194       0.666666              5              1  3543eeedf265e4f4  a5cc782128c03d6c
    195       0.666666              5              1  3543eeedf265e4f4  a63b260d45e6ca77
    196            134             31              1  3543eeedf265e4f4  adbcad972c72614f
    197        660.666            925             12  3543eeedf265e4f4  b2f03ce34fa32b7f
    198       0.999999              7              1  3543eeedf265e4f4  be3e7e5b20b14471
    199        3.33333              4              0  3543eeedf265e4f4  c39262955d93b07d
    200       0.333333              4              0  3543eeedf265e4f4  c762ab0cbbed3da9
    201       0.333333              3              0  3543eeedf265e4f4  cc9b448acfa245d5
    202            371             95              0  3543eeedf265e4f4  dd37ac3dd80483a6
    203       0.666666              7              1  3543eeedf265e4f4  e3b15e91ca29dc40
    204       0.666666              7              1  3543eeedf265e4f4  e585d0c3546bf0b0
    205       0.666666              4              1  3543eeedf265e4f4  e710f383470665bf
    206       0.999999              5              0  3543eeedf265e4f4  e889b452410b5cab
    207       0.666666              8              1  3543eeedf265e4f4  f8399f7715361aaa
    208              3             13              2  3d8b290fff3076a2  1d3f6f3023b93218
    209        146.333             84             11  3d8b290fff3076a2  46dbc0291846f159
    210       0.666666              3              1  3d8b290fff3076a2  94eae1a8eb86dd3b
    211    1.00181e+07       18155765           9639  3d8b290fff3076a2  b504f57ca1e7b8bf
    212           1153            491             15  3d8b290fff3076a2  caac0401d4df6df8
    213       0.333333              3              0  51785cbe8d6ec54c  05181d791c245bcf
    214        30.3333             11              1  51785cbe8d6ec54c  2e65ea7fa02650a3
    215       0.333333              4              1  51785cbe8d6ec54c  79b7bd5e51b68548
    216        1.66667             13              1  51785cbe8d6ec54c  8117e9a1c5c13381
    217        1.33333              6              1  51785cbe8d6ec54c  8b9bc7b491dcb7ba
    218              3              6              1  51785cbe8d6ec54c  8d8f5c968d8175b6
    219        3.66666              8              1  51785cbe8d6ec54c  a8951a77d9f0a220
    220       0.666666              7              1  51785cbe8d6ec54c  b092e18b2815a029
    221              3             32              1  51785cbe8d6ec54c  e0002799d6b3aa8c
    222        2662.33           6616             22  51785cbe8d6ec54c  e515c8c84e18e0c1
    223        2153.66          18434           2049  51785cbe8d6ec54c  f35e0f95ab982e00
    224       0.999999              5              0  533298ba3a680117  5215187c539a1149
    225        835.999            949             18  533298ba3a680117  94701c7c766f7bc7
    226        81.6666             10              0  533298ba3a680117  c13c5d956ef561af
    227        333.666            316             15  533298ba3a680117  ed2d5f2ab8c3f79f
    228       0.333333              4              0  536d3d7c2bdee2a7  20a0b03329f96b38
    229        217.333             95              0  536d3d7c2bdee2a7  2a15391356ac3031
    230       0.333333              4              1  536d3d7c2bdee2a7  389a49bffb9b5911
    231       0.666666              3              0  536d3d7c2bdee2a7  3d6c358724155c11
    232       0.666666              4              1  536d3d7c2bdee2a7  56ae43a764073e8b
    233        69.3333              5              1  536d3d7c2bdee2a7  57b5e4f90590daa3
    234        210.666              6              1  536d3d7c2bdee2a7  5c9a21807955b8c3
    235        201.333              8              0  536d3d7c2bdee2a7  63927a40fab9e132
    236        8.33332             13              1  536d3d7c2bdee2a7  7cc93d08ab956316
    237           1529            231              3  536d3d7c2bdee2a7  8bb1586cc7c40536
    238       0.333333              2              0  536d3d7c2bdee2a7  98e55da995a87786
    239       0.999999              7              1  536d3d7c2bdee2a7  a02e42bfc716c64c
    240       0.333333              3              0  536d3d7c2bdee2a7  cdc1d6318b0b62ac
    241       0.333333              4              1  536d3d7c2bdee2a7  e0cd784a9d589efd
    242        2.33333              8              1  536d3d7c2bdee2a7  e4cd2941e5223a34
    243           1153            998             29  536d3d7c2bdee2a7  ea244a99b676e434
    244        3.66666              9              0  606010c8ec6a9072  09c05a5cd529ba0c
    245        6.33333              6              0  606010c8ec6a9072  6c7e8e0afae0d1fb
    246        185.666             64              7  606010c8ec6a9072  711e55925d2a0d03
    247        61.9999              4              1  837253fd8f3aa030  01708cdaada961f4
    248       0.999999              8              1  837253fd8f3aa030  0635eb7592b0ef84
    249       0.333333              3              1  837253fd8f3aa030  0a6cba6fee639797
    250        393.666             42              1  837253fd8f3aa030  0c5567af96e43a41
    251       0.333333              3              1  837253fd8f3aa030  24ef78069b827d2e
    252       0.333333              4              1  837253fd8f3aa030  3c34713a93110195
    253       0.666666              5              0  837253fd8f3aa030  520bb2ad23d74483
    254       0.999999              5              1  837253fd8f3aa030  73820ad7fb39dfa1
    255       0.666666              7              1  837253fd8f3aa030  85a42e9f734437f4
    256       0.666666              6              1  837253fd8f3aa030  bc8b86ba99ff5339
    257        1.33333             10              1  837253fd8f3aa030  d7170681dc63c85f
    258        7.66666             31              0  837253fd8f3aa030  dacba5c92aaaf2e6
    259       0.333333              3              0  837253fd8f3aa030  e78a6ad62a4a9899
    260        7.99999              4              0  837253fd8f3aa030  ebe55a6dc0356d75
    261        3.66666              4              1  8eb9f63f20ce977b  27a3e998542a2c89
    262       0.333333              2              1  8eb9f63f20ce977b  2cba7866179f11e9
    263        2115.33           1442             80  8eb9f63f20ce977b  75dbba9b870381df
    264             19             60              1  8eb9f63f20ce977b  c28d55fcfbe9d530
    265           1898            380              8  8eb9f63f20ce977b  c2957b4a39bcb668
    266        3.66666              3              1  8eb9f63f20ce977b  c93b4768991cca15
    267            266            361              2  ad60e8b8c126aee1  232279b3b70442c1
    268        1.33333             15              2  ad60e8b8c126aee1  2b1da62734c4f577
    269        862.999           7247            291  ad60e8b8c126aee1  65a99c2c15b935e6
    270        17.3333             17              0  ad60e8b8c126aee1  67538c124d18a920
    271        100.333            130              1  ad60e8b8c126aee1  810e04a2d2183273
    272        108.667             14              2  ad60e8b8c126aee1  9099198a256706b2
    273        372.666            521              6  ad60e8b8c126aee1  93c82484539e5ac8
    274        59.9999            140              1  ad60e8b8c126aee1  9672e1bd3b142265
    275        188.666            137              0  ad60e8b8c126aee1  96b3dfa0d5f66069
    276        2313.33           5313             99  ad60e8b8c126aee1  9e5e552a5674b155
    277        1.33333             16              0  ad60e8b8c126aee1  b9ae728d41219484
    278           1138           1342             11  ad60e8b8c126aee1  c69814f7be6be78d
    279        23.6666             54              1  ad60e8b8c126aee1  f33a4345ec867a1c
    280        652.333           1125             83  ad60e8b8c126aee1  fc00aa2a3a396d9e
    281        334.333           1167              0  b8389ad815922221  2ae2f483309c188c
    282        5.99999             30              1  b8389ad815922221  2d45b7d3bbae1dcb
    283        3.66666             37              1  b8389ad815922221  314d09a9ef4b86b9
    284             22             65              0  b8389ad815922221  3260999e0f70fd99
    285        6.33333             72              1  b8389ad815922221  3a4e37d86d90a29c
    286        34.3333            121              1  b8389ad815922221  4789e24727d6f15b
    287        12.3333             84              1  b8389ad815922221  54cccfb0c3df1015
    288             19            165              1  b8389ad815922221  54d0d411e72eb473
    289        6.66666             37              2  b8389ad815922221  560d3002cb3d43a1
    290        3.66666             36              1  b8389ad815922221  6bf0ba86d9bb7d2c
    291        27.6666             39              0  b8389ad815922221  6c721066cb3b2111
    292        2.66666             20              0  b8389ad815922221  73e480e1b6d15038
    293              4             46              1  b8389ad815922221  7fdbf601ead785e0
    294        4.66666             55              0  b8389ad815922221  83b008a6aa3975ef
    295              3             28              0  b8389ad815922221  99dbe315cbfbe9e5
    296        80.6666            367              8  b8389ad815922221  9ddf5efbe7b3c174
    297        4.33333             45              0  b8389ad815922221  9f7b60c381865f8b
    298             12             46              0  b8389ad815922221  a9eeb5ccb5588b79
    299        6.33333             60              0  b8389ad815922221  aac318426155b6fa
    300        2.66666             25              1  b8389ad815922221  aeb8cfc7d8e99022
    301        4.33333             41              0  b8389ad815922221  b66ef69ccb7fa951
    302              5             56              1  b8389ad815922221  c2bcff690d6715ac
    303        1453.67            656              1  b8389ad815922221  c6b458c6dbba0a71
    304              4             41              1  b8389ad815922221  d0c20e47cb68f9fd
    305        5.66666             59              1  b8389ad815922221  dc28ff4ff3bab7ab
    306        5.66666             57              1  b8389ad815922221  deec6657d76756a8
    307        4.33333             36              1  b8389ad815922221  e626d1fdde5d3c0d
    308        13793.3          25405            120  b8389ad815922221  e988a23ceab2e16b
    309        3.66666             28              0  b8389ad815922221  eaef1f41be157457
    310             19             66              1  b8389ad815922221  ef5b68e52602c919
    311        13.3333             45              1  b8389ad815922221  efe429ac731b187c
    312        2.33333             28              0  b8389ad815922221  f0069889e472045b
    313            152            160              0  b8389ad815922221  f34be65164d78908
    314        2529.33           4710             32  b8389ad815922221  f939831202918a23
    315        12.3333             37              0  b8389ad815922221  fa6080e8d8898b4e
    316        4.66666             29              0  b8389ad815922221  fa8fbf6844e13196
    317              3             18              0  b8389ad815922221  fb8ec858edaca696
    318        1894.66           2801             44  b8389ad815922221  fef88af7ad047e55
    319             18             23              0  c4cdbec695f30792  0e24b0e950a50fc4
    320        1.66667              3              1  c4cdbec695f30792  15c87ee749bed1eb
    321       0.666666              6              0  c4cdbec695f30792  4296d910ee98536f
    322        31.6666             52              0  c4cdbec695f30792  b7b85f6218bcfc0c
    323        3318.66           2923             33  c4cdbec695f30792  f4466e9eaacefb45
    324              0              0            291  ca0cf8060ff7f195  b3220072d27662d5
    325       0.666666              5              1  d5b61d6063e46095  06b853d503c16b9d
    326       0.999999              8              1  d5b61d6063e46095  0d8a4571fe585ca0
    327              3             16              1  d5b61d6063e46095  270c08dbc918af6d
    328        3.66666             40              1  d5b61d6063e46095  35800e73700f266e
    329       0.666666              5              1  d5b61d6063e46095  55c8a27e4c745a24
    330             20             12              2  d5b61d6063e46095  5859ac4029de7e5f
    331             12              5              1  d5b61d6063e46095  5cc927fb66bc88b4
    332       0.999999             10              1  d5b61d6063e46095  6282fb9c8c0b0d50
    333          12831          16101            198  d5b61d6063e46095  72fd166a582a90f2
    334       0.999999              6              1  d5b61d6063e46095  8ad6aa99594e6440
    335           1234           1981             16  d5b61d6063e46095  90e5bc1c3b5b9070
    336              4              5              0  d5b61d6063e46095  a4b1c010fe3bc2dd
    337        1803.33           5594             29  d5b61d6063e46095  b0a628cb4c51a379
    338        7124.33           3731            144  d5b61d6063e46095  c6c32bdb93d08c2a
    339       0.666666              2              0  d5b61d6063e46095  c89cca75ac4bb02f
    340        970.666            694              3  d5b61d6063e46095  cca5f5a5c49fbaf1
    341       0.666666              4              1  d5b61d6063e46095  d9c9601eccc91db8
    342       0.333333              2              1  d5b61d6063e46095  ddd9720d62312e43
    343        340.666            145              2  d5b61d6063e46095  e0bfafccf8baf1fe
    344       0.666666              4              1  d5b61d6063e46095  e3211a0bfbb35429
    345       0.999999              5              0  d5b61d6063e46095  e9d036b406c67b40
    346       0.999999              5              1  d5b61d6063e46095  f1ae5a03c870f946
    347       0.999999              3              0  d5b61d6063e46095  f5e7702f9e657cf9
    348        5.33333             52              0  d88e2ea4d6df2a30  2f40cb696c48efdc
    349        6.66666             46              0  d88e2ea4d6df2a30  34151a44845c888e
    350        8.99999             99              1  d88e2ea4d6df2a30  726b75d5fb804a7c
    351        990.666            511              1  d88e2ea4d6df2a30  8e745bde21c25e3e
    352        51.3333             56              0  d88e2ea4d6df2a30  ac0abef7ad9989c9
    353        5010.66          10066              0  da673d424a4ab168  0925917d0def4db3
    354              2              4              1  da673d424a4ab168  0f5021a285cd01c0
    355        15.6667            131              2  da673d424a4ab168  0fc97cff1d974051
    356       0.999999              4              0  da673d424a4ab168  1688d794bd2c1c0e
    357         109639         356880              0  da673d424a4ab168  1aecdd195ba8cc9c
    358       0.333333              4              1  da673d424a4ab168  22bdf79726726ffd
    359       0.666666              6              1  da673d424a4ab168  3313d6aa64230b22
    360        2086.33           1689              1  da673d424a4ab168  368df70ff6f97050
    361        60054.9         218077           6467  da673d424a4ab168  36f975940e7f7ba8
    362       0.333333              2              0  da673d424a4ab168  38be158b561f1ac0
    363         286646         728033             74  da673d424a4ab168  4302f0f067cfc8e7
    364        67760.3         403181           2044  da673d424a4ab168  431dc9ffa31ae3b4
    365        2838.66          16147            556  da673d424a4ab168  451b4164c33f258d
    366          20374         121405              1  da673d424a4ab168  47cd696840c89c27
    367       0.333333              4              0  da673d424a4ab168  4d5e8c0f2f03d522
    368    1.12669e+06        4401198             11  da673d424a4ab168  4ffbe87b25d7e115
    369        350.333           2256              0  da673d424a4ab168  52a3a33b15353dee
    370        83.9999             51              1  da673d424a4ab168  54638d46445ab14f
    371        25994.3          93628           4154  da673d424a4ab168  587c2e1f01bd5955
    372        545.666           2497              0  da673d424a4ab168  5a5b5489f7922e41
    373       0.666666              7              1  da673d424a4ab168  5e02a226c416e2ed
    374       0.333333              1              1  da673d424a4ab168  5e495d94d375b84d
    375        1730.33           9186              0  da673d424a4ab168  63a3b941f337b6e9
    376        3404.66          14151              1  da673d424a4ab168  67e30f8bb28aa1bb
    377        4544.66          17317             12  da673d424a4ab168  6b25eac17203ddc5
    378        2036.33           1421              1  da673d424a4ab168  6c166d4179d2e539
    379        21803.6          45940           3214  da673d424a4ab168  74bf1a9bbe618f27
    380         212983         525231              0  da673d424a4ab168  7586ec5ee0d3ceac
    381    1.07385e+06        5214810              3  da673d424a4ab168  780877a5c504e177
    382    1.29254e+06        8813544         125471  da673d424a4ab168  79c31245f0d2edba
    383        1582.67           2629              4  da673d424a4ab168  7b384a08cd3fa087
    384        924.666           2740              1  da673d424a4ab168  7d981ba3dd83e67a
    385         972550        4665096            101  da673d424a4ab168  7da30f172ca17a45
    386        3971.33          23650              3  da673d424a4ab168  86dcbc5d8aa72321
    387        3052.66          20414              1  da673d424a4ab168  89ad2efc1be0fc6d
    388       0.666666              7              0  da673d424a4ab168  91e524d20fc71263
    389            491           2403              1  da673d424a4ab168  96cc67b1c0a336a8
    390            184           1549              0  da673d424a4ab168  9750080600d0a7fd
    391        961.666           5036              2  da673d424a4ab168  9fe9078dd2291f2b
    392            407           2138              0  da673d424a4ab168  b09bdb4f54829db3
    393       0.666666              7              1  da673d424a4ab168  ba7e8f3753b83b6c
    394        89.6666            174              1  da673d424a4ab168  bdfb35ba0fe3d84e
    395           1474          11900              1  da673d424a4ab168  bf80734d29156f92
    396          28002          99716             96  da673d424a4ab168  c32cdc218268f7bc
    397        26745.6          41596              0  da673d424a4ab168  c3cd64fb23884073
    398        1275.67            787              1  da673d424a4ab168  cb69731e1f9dc020
    399        20284.3          50009            202  da673d424a4ab168  ccbb775f748295a8
