============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
    144           4107           3120              1  73323a122b787c81  2ef8508415daa0c1
    145            150              9              0  73323a122b787c81  37b2aea601533794
    146            110              7              0  73323a122b787c81  569007335e32d8fd
    147           4354           3421              0  73323a122b787c81  66334a28abf688e8
    148            154             13              4  73323a122b787c81  69d0bfe2725dd9d6
    149             40             40              0  73323a122b787c81  6d52e6892429913e
    150            267             92              0  73323a122b787c81  6dec2a69edede4df
    151             63             11              0  73323a122b787c81  752fa499a06b2ee6
    152             55              4              0  73323a122b787c81  777a7017441bd4c2
    153          14229           2131              0  73323a122b787c81  7b99f3a0616a3baa
    154             55              4              0  73323a122b787c81  8248e4fd4b5702e4
    155            243             92              1  73323a122b787c81  84e1abaddbfe6584
    156             57              6              0  73323a122b787c81  86d58430a34c0785
    157            107              5              0  73323a122b787c81  8717975073c25c48
    158             57              6              0  73323a122b787c81  917061319f424ebc
    159              4              4              0  73323a122b787c81  91fb0135cd615818
    160            728             85              0  73323a122b787c81  9948522885073887
    161             59              5              0  73323a122b787c81  9ae975c24c81a7b6
    162              8              5              0  73323a122b787c81  9e904a77859d3a40
    163            235             92              0  73323a122b787c81  9fc2dadf7c7ac457
    164             59              5              0  73323a122b787c81  a3eab5990cc2d9c6
    165           2893           1080              0  73323a122b787c81  a7453e1b626b918f
    166              8              5              0  73323a122b787c81  afffa0ef42e7a07e
    167             55              4              0  73323a122b787c81  b9028efbdc38482d
    168             64             10              0  73323a122b787c81  bd0662949b3bf815
    169             59              5              0  73323a122b787c81  c486d431e5d244a5
    170             48              4              1  73323a122b787c81  ce0e1d5656c2f243
    171            397            155              0  73323a122b787c81  d4ae2d5848440bef
    172             59              5              0  73323a122b787c81  d6f4111b5166d444
    173              8              5              0  73323a122b787c81  d86dff9063c00be9
    174            253             75              0  73323a122b787c81  dc81f41512136043
    175            118              7              0  73323a122b787c81  e9f44008fffdb084
    176              4              4              0  73323a122b787c81  eae35ebff8c3ae2c
    177             63              9              2  73323a122b787c81  f409689c54a10b6e
    178            526             92              0  73323a122b787c81  f7ededc30e1ed16c
    179              9              6              0  73323a122b787c81  f96a780dbe355aca
    180             10              7              0  86bf589defbd36e0  031cc36b126f52f3
    181              4              4              0  86bf589defbd36e0  3105d03eea97dcce
    182             61              7              1  86bf589defbd36e0  3c041b2e5ec6b0fa
    183              9              6              0  86bf589defbd36e0  53f367fc48790d41
    184             13              7              0  86bf589defbd36e0  5929ca586843efb1
    185              4              4              0  86bf589defbd36e0  7295951f5c57cf1e
    186             55              4              1  86bf589defbd36e0  76d3d36a1a232a1b
    187            118             38              1  86bf589defbd36e0  79fa8592febfec81
    188              4              4              0  86bf589defbd36e0  c6a60f81f5a1d56e
    189             55              4              1  86bf589defbd36e0  c81658b0cc3988ab
    190              6              6              0  86bf589defbd36e0  d01deeedd6b29304
    191             56              5              1  86bf589defbd36e0  dcb4f8ab88097140
    192             69              9              1  86bf589defbd36e0  decda7ea835f79e2
    193            118             30              1  86bf589defbd36e0  fa6ba620ad40e1a3
    194           1896            120              5  8e5caae85e5d2875  2b730e2d1ef16932
    195             60             42              0  8ffe4e8d1d0b0b21  01c2347de090ad72
    196             24             24              0  8ffe4e8d1d0b0b21  03b2f2f6e705d511
    197             40             40              0  8ffe4e8d1d0b0b21  05d002d6388906d8
    198            123             54              1  8ffe4e8d1d0b0b21  0e57d3f96e278018
    199          10958           4551             68  8ffe4e8d1d0b0b21  1674ebbb69edb4a7
    200           1734           1018              0  8ffe4e8d1d0b0b21  21044fd49429ebaf
    201             48             30              0  8ffe4e8d1d0b0b21  21a38dcaed2e4d0c
    202            147             60              2  8ffe4e8d1d0b0b21  267dcef4abcec9bd
    203             25             25              0  8ffe4e8d1d0b0b21  3574ef9e3761bae4
    204            204            132              0  8ffe4e8d1d0b0b21  4686baca4c5686f9
    205             91             40              1  8ffe4e8d1d0b0b21  501ab5d80f202885
    206             40             25              1  8ffe4e8d1d0b0b21  53bb6fbbb59888a6
    207            150             30              2  8ffe4e8d1d0b0b21  5c46f3abf1646e3c
    208            990            570              2  8ffe4e8d1d0b0b21  5ed0481f5c402d07
    209             98             36              1  8ffe4e8d1d0b0b21  66068b346ad54cfa
    210             48             30              0  8ffe4e8d1d0b0b21  6845331a39fdf24b
    211            104             42              2  8ffe4e8d1d0b0b21  6ac1bfba63732cb3
    212           7755           2711             84  8ffe4e8d1d0b0b21  6c786719030e09f0
    213             83             24              2  8ffe4e8d1d0b0b21  6e8da859627ab8d6
    214             96             60              0  8ffe4e8d1d0b0b21  6f0e6196f6f01ba9
    215             50             35              0  8ffe4e8d1d0b0b21  7378f9f2b8829a19
    216            117             35              4  8ffe4e8d1d0b0b21  7518be4fc254977b
    217             32             24              0  8ffe4e8d1d0b0b21  8229f197d7595816
    218             48             30              0  8ffe4e8d1d0b0b21  84a9265fad77c3ec
    219             90             50              0  8ffe4e8d1d0b0b21  85c765fee1697c95
    220            820            300             17  8ffe4e8d1d0b0b21  8fe7d7a105d80f79
    221            167             54              1  8ffe4e8d1d0b0b21  9383b88eb3fa8efb
    222            330            132              4  8ffe4e8d1d0b0b21  93b1cb2e269187ca
    223            325            110              2  8ffe4e8d1d0b0b21  b4dc61de6976300c
    224             74             36              0  8ffe4e8d1d0b0b21  bec03375d2216cd0
    225            113             36              1  8ffe4e8d1d0b0b21  bfd9c23424aa3db7
    226            123             54              1  8ffe4e8d1d0b0b21  bfdaabe40a0c4eca
    227            159             54              1  8ffe4e8d1d0b0b21  cecd035f6efd1fac
    228             91             40              1  8ffe4e8d1d0b0b21  dbc53343261a46cb
    229             24             24              0  8ffe4e8d1d0b0b21  ea2b8869ab69a408
    230             72             36              0  8ffe4e8d1d0b0b21  f18edcac44a26928
    231            167             70              1  8ffe4e8d1d0b0b21  f38523ccb292cc1b
    232          47605          22973            186  8ffe4e8d1d0b0b21  fc97bced631c0305
    233            119              9              3  93f65a416b8826f1  251f1cde1f8d9738
    234            729             27              5  93f65a416b8826f1  2824d46715fe31a0
    235         923331         524288           5676  93f65a416b8826f1  2e8fbbc1cf2b2356
    236             84              4              6  93f65a416b8826f1  bff6594141c1133a
    237             61              7              0  93f65a416b8826f1  d1b360a9c217ae10
    238          19712           6024            290  93f65a416b8826f1  d92d0792ec1aa648
    239             87              8              0  a2047e352c122855  128878b0ff290051
    240             14              8              0  a2047e352c122855  299f78317a14fcd5
    241           2491           2022              0  a2047e352c122855  4177ccc37e302b7e
    242             92             10              0  a2047e352c122855  5cb4b302da1f8657
    243             13              6              0  a2047e352c122855  a7a0711bae9b6166
    244              8              5              0  a6a3369af7cb2ed8  23ee904469a257d3
    245           1287            653              0  a6a3369af7cb2ed8  58c5fbfede5c6822
    246          27378           8947              0  a6a3369af7cb2ed8  7dc09456d3a9b94d
    247            576            244              0  a6a3369af7cb2ed8  927eb627051b7e38
    248          13018           3509              0  a6a3369af7cb2ed8  c15dd3e3091e9c7b
    249              8              5              0  a6a3369af7cb2ed8  edc8cff06e750427
    250         361500         163840            617  b917032c13fa40f1  29518d92b2c83473
    251             62              5              0  b917032c13fa40f1  2c923ac6309db95c
    252         163942         163840            432  b917032c13fa40f1  3213155a243ead8e
    253              4              4              0  b917032c13fa40f1  56e7e335e037dbdc
    254            645             27             10  b917032c13fa40f1  76f4c113548e0424
    256          11905           6024             37  b917032c13fa40f1  c8876dc66e6c1d76
    257             69              9              0  b917032c13fa40f1  cd9bb74cfef47d80
    258              0              0            959  befa021a0e0ece74  1853e48574aed6a4
    259            176             35              2  c4005b517378bc57  0be470a8516e4dad
    260             20             20              0  c4005b517378bc57  1706e4f30b5dc80d
    261             71             20              1  c4005b517378bc57  4f249f1c5198a9ab
    262            186             90              7  c4005b517378bc57  88328d390f9d08cb
    263            201            105              1  c4005b517378bc57  910110335564bcc9
    264            142             40              2  c4005b517378bc57  9ba4b73bb2b0cc02
    265            814            376              5  c4005b517378bc57  c714d5f5c096a550
    266             65             50              0  c4005b517378bc57  cef060270020d425
    267           3670           1666             21  c4005b517378bc57  d82b72bb7441f15f
    268             65             50              4  c4005b517378bc57  d89091472be49ab5
    269            126             45              1  c4005b517378bc57  ec74e21b5a5e4389
    270            162             45              2  c4005b517378bc57  eda3a5bdea37230f
    271            239            135              1  c4005b517378bc57  f1e00a7bab861036
    272            113             11              2  c8ac793e2d7b2f91  084641a70d297c02
    273            137             19              2  c8ac793e2d7b2f91  0a1bb23b6d4a6f84
    274             59              5              1  c8ac793e2d7b2f91  0e0182deec39a8c9
    275            268             92              3  c8ac793e2d7b2f91  0e6c31422adaa1a7
    276            130             19              3  c8ac793e2d7b2f91  11f117d3c0723a96
    277             60              6              2  c8ac793e2d7b2f91  16866a06da262209
    278             56              5              1  c8ac793e2d7b2f91  16c30cdf7cdd2178
    279              4              4              0  c8ac793e2d7b2f91  1a31bf47c3ab552c
    280             62              8              1  c8ac793e2d7b2f91  1da7cf19e7ebc27a
    281            165             11              4  c8ac793e2d7b2f91  218d11854f908d6a
    282              8              5              0  c8ac793e2d7b2f91  224a34f1a12fd4bc
    283             62             11              1  c8ac793e2d7b2f91  41e9d19961728101
    284              8              5              0  c8ac793e2d7b2f91  4db01aaaabaff3e3
    285              8              5              0  c8ac793e2d7b2f91  5b87599e146c9a98
    286             59              5              1  c8ac793e2d7b2f91  63861e4bdb1ec007
    287            123             13              3  c8ac793e2d7b2f91  6b236b2c94f51c23
    288            236             92              2  c8ac793e2d7b2f91  798a27a649f05886
    289             55              4              1  c8ac793e2d7b2f91  7f944f9136a5f10d
    290            114             12              5  c8ac793e2d7b2f91  865d4d6f10e36e1e
    291            283             92              2  c8ac793e2d7b2f91  9d7baf01dceafc78
    292            184             18              4  c8ac793e2d7b2f91  9e35d86710948517
    293             65              8              1  c8ac793e2d7b2f91  a811e9894654ca5e
    294             59              5              2  c8ac793e2d7b2f91  ad8412f04ee32f96
    295              8              5              0  c8ac793e2d7b2f91  b0bde138596cc7bf
    296             59              5              1  c8ac793e2d7b2f91  b0dc4c492fcb6957
    297             55              4              1  c8ac793e2d7b2f91  b216667478db950f
    298            225             92              1  c8ac793e2d7b2f91  b3dfeb4c7571b794
    299            220             92              3  c8ac793e2d7b2f91  bc8865ba4990b40c
    300             59              5              1  c8ac793e2d7b2f91  bff321c858f0a67e
    301             62             11              2  c8ac793e2d7b2f91  c8fd28e3deaffd4f
    302           3864            967             59  c8ac793e2d7b2f91  d2e00921b08379a4
    303            523            229              2  c8ac793e2d7b2f91  d9225e6001644a66
    304             59              5              2  c8ac793e2d7b2f91  db00dd6104998506
    305             49              5              1  c8ac793e2d7b2f91  e2c5e5886158e5c5
    306             59              5              1  c8ac793e2d7b2f91  e425106bfc234346
    307             59              5              1  c8ac793e2d7b2f91  ee56e1370a75ebd3
    308           2360            160              7  cc095ae27bd5e16d  2b730e2d1ef16932
    309            127             22              0  cd15c7345c0dbfcc  45e40ea4a6ece155
    310            131             18              0  cd15c7345c0dbfcc  5e0e687306aea9c8
    311           3725           2373              0  cd15c7345c0dbfcc  718514d8f66722eb
    312             78             20              0  cd15c7345c0dbfcc  76d5e4ca2ef01aeb
    313           5850           4158              0  cd15c7345c0dbfcc  7d2dbf72d347e9f5
    314              8              5              0  cd15c7345c0dbfcc  a8abaf9572bb986f
    315              9              6              0  cd15c7345c0dbfcc  cff4ebf63f4a524c
    316    1.10494e+06         491520           6814  d2298b47fa156626  2aa628496f45136f
    317          13826           1152             74  d2298b47fa156626  50f0c76fe26f3893
    318            178             12              1  d2298b47fa156626  560828452dadf4ab
    319             12             12              0  d2298b47fa156626  5c45a712604ad93c
    320         101044         101044           1602  d2298b47fa156626  64770b19b7247de6
    321           9193           1120             47  d2298b47fa156626  695ea2f4e755721c
    322         491520         491520           4929  d2298b47fa156626  6e45734564e1ddb7
    323    1.22795e+06         369768           6450  d2298b47fa156626  8b60b3ccd627dc04
    324            203             12              2  d2298b47fa156626  96e521ebf49da7d3
    325    1.57725e+06         689202          10966  d2298b47fa156626  a5b834a2c0d8611b
    326         532687         258453           4161  d2298b47fa156626  a95a7cbe0bbbbac9
    327            563             30              4  d2298b47fa156626  aede59089ca38ffa
    328           3583            576             21  d2298b47fa156626  b4004032b88f3140
    329    2.61748e+06         361136          15367  d2298b47fa156626  e07c4504cda76652
    330         147717          58728            877  d2298b47fa156626  f0b170b1bd9cf9ac
    331         130247          47599            553  d2298b47fa156626  fccfcf088cae3ce4
    332         450415         430448           1245  daa89b9ddf774b82  058d6b7f9a2ee285
    333            208             40              0  daa89b9ddf774b82  0810521cc04ec030
    334            290             16              0  daa89b9ddf774b82  1fd62a1a0f27b24b
    335            360             27              0  daa89b9ddf774b82  29cbc5b96624ea76
    336             62              8              0  daa89b9ddf774b82  303ad1c8a453f713
    337            295             16              0  daa89b9ddf774b82  3422116eb7ae8144
    338            109              7              0  daa89b9ddf774b82  352d9ba10f6f8853
    339           2562            171              0  daa89b9ddf774b82  40a94aa529c73e1a
    340            376            155              0  daa89b9ddf774b82  4a2738bb300d62e5
    341             20             20              0  daa89b9ddf774b82  4f4e5ae8f70f3d7a
    342            604            185              0  daa89b9ddf774b82  5240a9de0bf27022
    343              4              4              0  daa89b9ddf774b82  52bc973dba17f08d
    344            306             33              0  daa89b9ddf774b82  54f4f50d7c57a31a
    345            459             40              0  daa89b9ddf774b82  55ad6e0cd63c10fe
    346         306579         267737           2885  daa89b9ddf774b82  5dd8b50a93f0050c
    347             58              7              0  daa89b9ddf774b82  5f7451ba4d539267
    348             71             14              0  daa89b9ddf774b82  5fff43261c1fe85c
    349             15             15              0  daa89b9ddf774b82  6307758c4415fd90
    350             78             14              0  daa89b9ddf774b82  64a4714d0c495400
    351             59              5              0  daa89b9ddf774b82  6a876f8cef0013ed
    352         262544         131097              0  daa89b9ddf774b82  7a3ab94adb13bf7f
    353            371             32              0  daa89b9ddf774b82  906ca311a1ee8c93
    354              8              5              0  daa89b9ddf774b82  a3082407d383b0b3
    355             58              7              0  daa89b9ddf774b82  a5a190ce44b62119
    356             88              7              0  daa89b9ddf774b82  a5c270c24ad71da4
    357             55              4              0  daa89b9ddf774b82  a860ebc4492456a2
    358              8              5              0  daa89b9ddf774b82  ab4a86f7b428a31f
    359              8              8              0  daa89b9ddf774b82  b6b06db42369088b
    360         787393         393294              4  daa89b9ddf774b82  b827aefcf20e031c
    361            122             14              0  daa89b9ddf774b82  ca9775b666d5bc8b
    362         270259         131961              4  daa89b9ddf774b82  ed6c4b6c86149a0c
    363           5914           1377              0  daa89b9ddf774b82  f642a31426471fc5
    364           4511            958             61  e860256c2ee9cd1a  2bdcfc54c795e479
    365           1945            324             42  e860256c2ee9cd1a  314f988583deac86
    366              8              8              0  e860256c2ee9cd1a  88942a69c2d8f4a4
    367              8              8              0  e860256c2ee9cd1a  f8c04313fdf5e4f3
    368              4              4              0  e9fe988455e06256  0d03ca1927acc5c2
    369           6775           2004             30  e9fe988455e06256  3efdb4c888b998eb
    370          15442           6025            135  e9fe988455e06256  42b5983db0aa373e
    371             68             68              0  e9fe988455e06256  477ab8e531ca4c01
    372            372             27              0  e9fe988455e06256  5a453fdad2fa5528
    373            279             32              6  e9fe988455e06256  6961a538f9851f77
    374            102            102              0  e9fe988455e06256  82386cf024471aec
    375           2702            156             24  e9fe988455e06256  b15b135de5668b5e
    376              4              4              1  e9fe988455e06256  c6e7f30bfde70bf4
    377         163840         163840             24  e9fe988455e06256  ca930962141dbed9
    378         462065         262144             31  e9fe988455e06256  e029fe0386c19e7b
    379            203              9              1  e9fe988455e06256  e0ec4eecfef09d32
    380             63              6              0  e9fe988455e06256  e2b85ce274b71a26
    381            108             72              0  ea50372e01617f2d  08440ccea024d034
    382             48             48              0  ea50372e01617f2d  0af35258477d9625
    383            771            408              2  ea50372e01617f2d  7eeaad8d513233a8
    384            171             72              1  ea50372e01617f2d  d93b7fb3795d4deb
    385             48             48              0  ea50372e01617f2d  df49e874becd7fea
    386           5602           1042             43  ed7b50640adc3860  0534df6bc17c100f
    387             52             28              1  ed7b50640adc3860  1b4bfc3b8563a7e3
    388            169             16              0  ed7b50640adc3860  2ad8e52cb49b6828
    389             50             24              0  ed7b50640adc3860  32ce8b35758fe4f3
    390           5031           2905              0  ed7b50640adc3860  32fae46e2398e323
    391           5407            624             12  ed7b50640adc3860  37b42e4fdace4367
    392           2900            253             23  ed7b50640adc3860  3eb5f61361f49fd2
    393           6313           2905              5  ed7b50640adc3860  459694ac2c668ca0
    394          22294           7980             45  ed7b50640adc3860  4f2429ff5f10c7c6
    395            289             24              2  ed7b50640adc3860  531aeaaaba60546b
    396            405             32              2  ed7b50640adc3860  691a9e65312dd2c2
    397          64061          24478            558  ed7b50640adc3860  8db62bc28c592d90
    398            388            115              2  ed7b50640adc3860  afaca768eb424c25
    399          42492           3520             41  ed7b50640adc3860  b0432a0a959bf4c3
    400          22199           4615             62  ed7b50640adc3860  b9f038d71fa1bd54
    401    1.36882e+06         633274            111  ed7b50640adc3860  c4a78959997261e5
    402           2200           2200              3  ed7b50640adc3860  d4633287151df359
    403             16             16              0  ed7b50640adc3860  e452d8b1a8e2f358
    404             92             92              2  ed7b50640adc3860  f5c98774620cf37e
    405           1906           1660              2  ed7b50640adc3860  f7d2ba4fd1ef9229
    406            114             12              0  f2867f2d41d0c808  209ad303494133ac
    407             15             15              0  f2867f2d41d0c808  2fc9444ee5162c4b
    408           1139             90              0  f2867f2d41d0c808  3e65b2bcf8d9fb63
    409            114             12              0  f2867f2d41d0c808  bbd12213ea4648b8
    410            800             65              0  f2867f2d41d0c808  ceb75b52f8272e7c
    411            135             24              0  f2867f2d41d0c808  e8686fd5584625d3
    412            165             12              0  f2867f2d41d0c808  ea76f91733d4a074
============================================================
Thread 1
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
      0    6.51822e+06        4624203          33178  0000000000000000  0000000000000000
     32          10000            916            200  03e9127d97a76476  20ea678d3409b6e9
     33              4              4              2  03e9127d97a76476  212e684dfdbd069b
     34         962818         327680           8260  03e9127d97a76476  3158b57c543df29e
     35          16018           6192            123  03e9127d97a76476  530f5126bfdf5ded
     36            191              9              4  03e9127d97a76476  902b1e2ba6345474
     37              5              5              0  03e9127d97a76476  de07aaeb928d4a24
    128             12              6              0  56c7a5b6155b0eca  13c814b49ffe5173
    129           3019           1855             11  56c7a5b6155b0eca  1ae0d6063d6f36a2
    130           5677           3339              7  56c7a5b6155b0eca  519482f7245aab53
    131          14833           3710             23  56c7a5b6155b0eca  87aab6f1ca15afb1
