============================================================
Thread 0
  BBLID       Time(ns)    Instruction  Memory Access          Hash(hi)          Hash(lo)
     39        615.666             80              2  0a8501e14dc8105c  b8601e852fe4d598
     40        81.3333             90              2  0a8501e14dc8105c  c14f17bb98e3e236
     41       0.333333              4              0  0a8501e14dc8105c  c1bab6280cdf8831
     42       0.333333              4              0  0a8501e14dc8105c  c3d4e86d735d0478
     43       0.666666              6              1  0a8501e14dc8105c  c3ef892568a8db24
     44       0.999999              3              0  0a8501e14dc8105c  d35378895de317f0
     45            196              6              1  0a8501e14dc8105c  db52b498159bf83f
     46        5632.99           2123            144  0a8501e14dc8105c  e0c6152297f04f4c
     47       0.999999             12              3  0a8501e14dc8105c  e30516645664df96
     48        1.33333              6              1  0a8501e14dc8105c  e52985737a12b278
     49        340.333           3144              1  0a8501e14dc8105c  f21142d2e25c052d
     50        1.66667              5              4  0a8501e14dc8105c  f8ab94679cdf4a38
     51       0.333333              2              1  0a8501e14dc8105c  fbacdf32655961c4
     52       0.666666              8              3  13b4b854f95f0cfc  1516218faa7b89f3
     53        1.66667              6              2  13b4b854f95f0cfc  2ad8837520a504ae
     54        799.333             69             14  13b4b854f95f0cfc  47ad7bc13f5b9e52
     55              2              6              0  13b4b854f95f0cfc  48c25fe4aa951895
     56       0.666666              5              3  13b4b854f95f0cfc  68a00169e8a15df1
     57        75.3333             43             10  13b4b854f95f0cfc  9544da08ca73ab55
     58        8.66666             16              2  13b4b854f95f0cfc  a6443b1519d28b0a
     59       0.666666              7              1  142e3c15e7284896  362c632c82d58cc2
     60        1009.67           1954             16  142e3c15e7284896  6cc9c73aee4658c1
     61        195.666             11              2  142e3c15e7284896  d4dd2c26d70ed050
     62        1.66667              8              1  142e3c15e7284896  d7f20977e861d976
     63       0.999999             10              1  142e3c15e7284896  ddc1754c49f3c3f7
     64       0.999999             11              1  1f4a9263108c8b1c  0915aaa5340e5603
     65        72.6666             17              2  1f4a9263108c8b1c  097ba3bc25fab1e1
     66        16.3333             98              0  1f4a9263108c8b1c  127a7f45dbc9198e
     67        66.6666              5              0  1f4a9263108c8b1c  162b6a015df026ea
     68        78.9999             13              2  1f4a9263108c8b1c  16c743219ae451aa
     69        79.6666             12              2  1f4a9263108c8b1c  1d37b5d7178c4859
     70       0.666666              5              1  1f4a9263108c8b1c  1dfaadb4eac51250
     71       0.333333              3              1  1f4a9263108c8b1c  1e43f6ea2b53b419
     72       0.666666              4              0  1f4a9263108c8b1c  208b9c9a37acd5e0
     73            161             12              1  1f4a9263108c8b1c  220eda93f2287fbf
     74       0.999999              4              0  1f4a9263108c8b1c  22f01774ab30e909
     75       0.666666              7              1  1f4a9263108c8b1c  2ca54dfd9c463310
     76        230.333            227              1  1f4a9263108c8b1c  401d3e77e2d4c1a0
     77        2.66666              3              0  1f4a9263108c8b1c  4cf698b55523e989
     78        4.99999              4              0  1f4a9263108c8b1c  4f9d742b077ed47e
     79       0.999999             11              1  1f4a9263108c8b1c  56f9f0e55ecf3023
     80            225             94              0  1f4a9263108c8b1c  601306b96e0b65a0
     81       0.333333              2              1  1f4a9263108c8b1c  64cf24b25ef59d35
     82        2.66666             17              3  1f4a9263108c8b1c  67c6a6b9d0c244c3
     83        3.66666              4              1  1f4a9263108c8b1c  6ca95a27d8bc64e7
     84       0.666666              8              1  1f4a9263108c8b1c  6fa5dc0fc06c5e11
     85        9.33332             99              0  1f4a9263108c8b1c  736a5938df423947
     86       0.999999              6              1  1f4a9263108c8b1c  7a2cf7ccbbec4191
     87        66.3333             11              1  1f4a9263108c8b1c  9478110469709846
     88        2.33333             20              0  1f4a9263108c8b1c  9a796eb8a1fa7fe4
     89             20             97              1  1f4a9263108c8b1c  a209d920281a1e65
     90        3.66666              4              0  1f4a9263108c8b1c  a3579eb9f1a8e7c6
     91        69.6666              5              0  1f4a9263108c8b1c  b8c85e2b28a04892
     92       0.999999              9              1  1f4a9263108c8b1c  bdecbb33ec387f5f
     93       0.999999              5              0  1f4a9263108c8b1c  c1f38b982adc4cea
     94        13.6667             95              1  1f4a9263108c8b1c  c47c8d5145a61f47
     95        82.3333             16              2  1f4a9263108c8b1c  c9bb6650ec52610b
     96       0.333333              3              1  1f4a9263108c8b1c  ce3af1600acaa427
     97        61.3333              3              1  1f4a9263108c8b1c  d700aff64ffe6441
     98       0.666666              7              1  1f4a9263108c8b1c  ee7375cbd65e66d4
     99        62.6666              5              1  1f4a9263108c8b1c  fe844c3dbb6e1fe5
    100        1.66667             15              3  24c61b1311617a77  02c5eb784bf3817d
    101        84.6666             13              2  24c61b1311617a77  06f3fdcdcd575bb8
    102        77.6666             99              1  24c61b1311617a77  07d9d6a5ca2abba9
    103        2.66666             31              5  24c61b1311617a77  091ea2c58d47614b
    104        78.6666             13              2  24c61b1311617a77  0bb21fddd2f2a2f4
    105       0.666666              8              3  24c61b1311617a77  1162e5a1d3ce011b
    106        132.333             17              2  24c61b1311617a77  136327938a61e047
    107        61.6666              5              1  24c61b1311617a77  142d7846a6bd63fd
    108        1.66667             19              2  24c61b1311617a77  173b415763641234
    109        15.3333             11              1  24c61b1311617a77  2662bc7153df6657
    110       0.999999              5              0  24c61b1311617a77  3be851f9d63bc015
    111       0.999999              5              1  24c61b1311617a77  4ad9928720d4221f
    112       0.999999              6              0  24c61b1311617a77  4b888a1e5ab99efc
    113        79.6666             16              3  24c61b1311617a77  519a8459e3b3fca0
    114       0.666666              5              0  24c61b1311617a77  5270302ddb3e39ed
    115       0.333333              3              0  24c61b1311617a77  53632952b575def4
    116        76.6666             14              1  24c61b1311617a77  5b2ad522ab8a7e1c
    117        15.3333             96              0  24c61b1311617a77  5b6a4fe2310e5885
    118       0.333333              4              0  24c61b1311617a77  623d802a5c803167
    119        87.3332             12              1  24c61b1311617a77  6786cbb03dc06487
    120       0.999999              5              1  24c61b1311617a77  6ebaf3ee14527fa9
    121       0.666666              6              1  24c61b1311617a77  73149ebf2755e81b
    122       0.666666              4              1  24c61b1311617a77  7517fb86e4325083
    123       0.999999              5              0  24c61b1311617a77  7a0bccc9b4f3ee15
    124        78.6666             13              2  24c61b1311617a77  7b0cf664c4ae12ce
    125       0.333333              4              1  24c61b1311617a77  7bc08aeef46385a8
    126       0.666666              7              1  24c61b1311617a77  8ecc1289b138fd7c
    127        71.9999              3              1  24c61b1311617a77  9083accd16961fc6
    128        2.33333             22              1  24c61b1311617a77  970e370c1085e847
    129        1.33333              5              1  24c61b1311617a77  9f17be10613e1731
    130        62.3333              5              0  24c61b1311617a77  a11c6dd3548bff85
    131        3128.33           1669             17  24c61b1311617a77  b2059a2a6f140af6
    132        9.66666             94              1  24c61b1311617a77  b5e5cdea6bdef434
    133       0.333333              3              0  24c61b1311617a77  cb61443e7965d2ec
    134        146.333             98              1  24c61b1311617a77  cf5c5d4fafcdf884
    135       0.666666              4              1  24c61b1311617a77  d40347bb5c33b79f
    136        3.66666              4              1  24c61b1311617a77  d40e6ea634af2217
    137       0.666666              6              1  24c61b1311617a77  d6da4ec31d6a3090
    138       0.333333              4              0  24c61b1311617a77  de7d02076076592a
    139             19             94              1  24c61b1311617a77  e0384880f8e83cf0
    140        67.9999             17              2  24c61b1311617a77  e0abe0b83bdece7f
    141        1175.33            230              1  24c61b1311617a77  e2bb3f4a74a75287
    142       0.666666              4              1  24c61b1311617a77  fa79d626650aa73b
    143        6.66666             58              4  24f82a999779fe7b  001a63f8548459b2
    144        2448.33           1651              9  24f82a999779fe7b  04dc134d4215aaa0
    145        20.3333            139              1  24f82a999779fe7b  3116cd21f50aedbc
    146        69.3333             33              1  24f82a999779fe7b  3aff249050522b24
    147        15.6667             52              0  24f82a999779fe7b  3b15660a89aeb6ae
    148             16             95              4  24f82a999779fe7b  48fa96b1312ca163
    149        9.99999             49              1  24f82a999779fe7b  4ba73fdc11a90668
    150        13.3333             89              3  24f82a999779fe7b  5afb94ea1576c186
    151        2.33333             22              0  24f82a999779fe7b  808e27ca492a62d8
    152        4.66666             45              1  24f82a999779fe7b  9f325e3c15d0339b
    153        1.66667             17              1  24f82a999779fe7b  be7b190099640aa4
    154            374            407              0  24f82a999779fe7b  c0d6b119065bba99
    155        3.33333             31              1  24f82a999779fe7b  d5efe0d8c18c9e23
    156       0.333333              2              1  2d68c968587baf69  483c4ee717ebd396
    157    9.10104e+06       11010339         264854  2d68c968587baf69  9808e21ba728c565
    158           4801            870            185  2d68c968587baf69  b6debbb512ea57e5
    159       0.999999              3              0  2d68c968587baf69  b8760e4f8adde965
    160           3068           6515             32  2d68c968587baf69  d3fc8f1a9073d251
    161        96.6666              8              2  2d68c968587baf69  fe5c41e9815e4858
    162        106.667            238              3  32c892500998ca34  36e7c59ee5538036
    163        9.33332              6              1  32c892500998ca34  4d5831a7a8d4ca67
    164            204            644              2  32c892500998ca34  6bd2d53b3a4b445c
    165        8054.99           8925            243  32c892500998ca34  82d20ce59608d30a
    166       0.333333              4              1  32c892500998ca34  a899fde5ee6be8e2
    167        3426.33           3407            121  32c892500998ca34  f0c333aa034215ac
    168       0.333333              3              1  3543eeedf265e4f4  000783c465a58220
    169       0.999999              9              1  3543eeedf265e4f4  108b0f5baaf527b4
    170       0.666666              4              1  3543eeedf265e4f4  1a6ef11c5c84e6ce
    171       0.333333              3              0  3543eeedf265e4f4  2444cfc2393c1092
    172       0.333333              4              1  3543eeedf265e4f4  26d21c8744170b2e
    173            103             93              8  3543eeedf265e4f4  2cf61f573ddc4345
    174            326             96              0  3543eeedf265e4f4  3d627554bfec9fc6
    175        61.6666              4              1  3543eeedf265e4f4  3d80290d9e518d5b
    176       0.666666              7              1  3543eeedf265e4f4  3ea2e65f5bf11cb9
    177       0.666666              7              1  3543eeedf265e4f4  412870380bd9db62
    178       0.666666              7              1  3543eeedf265e4f4  4ad1466bf85e6317
    179        25.6666             93              4  3543eeedf265e4f4  4c601b961aff49c5
    180       0.666666              3              1  3543eeedf265e4f4  500118c9a4876cf4
    181       0.333333              4              1  3543eeedf265e4f4  582164e3ec22e521
    182       0.333333              3              0  3543eeedf265e4f4  5945a057a0937ec5
    183        3.66666             16              1  3543eeedf265e4f4  62c2c2af284a3a32
    184        6.66666             31              1  3543eeedf265e4f4  632c26cc3980adfd
    185       0.666666              6              0  3543eeedf265e4f4  641e98cae96bfbbc
    186       0.666666              3              0  3543eeedf265e4f4  7c14afc62aadd3a7
    187       0.999999              4              1  3543eeedf265e4f4  83551df9e57670c4
    188        73.9999             65              1  3543eeedf265e4f4  89d6621f05fb6ecb
    189       0.333333              3              1  3543eeedf265e4f4  944c2b52de231fd4
    190              3             33              1  3543eeedf265e4f4  97c133a827034eb2
    191       0.333333              4              1  3543eeedf265e4f4  981a100cc31f7332
    192       0.666666              4              0  3543eeedf265e4f4  9f8a48a70f098fc1
    193       0.666666              6              1  3543eeedf265e4f4  9fc99cf5d8131deb
    194       0.666666              5              1  3543eeedf265e4f4  a5cc782128c03d6c
    195       0.666666              5              3  3543eeedf265e4f4  a63b260d45e6ca77
    196            134             31              1  3543eeedf265e4f4  adbcad972c72614f
    197        751.333            923             12  3543eeedf265e4f4  b2f03ce34fa32b7f
    198       0.999999              7              1  3543eeedf265e4f4  be3e7e5b20b14471
    199        3.33333              4              0  3543eeedf265e4f4  c39262955d93b07d
    200       0.333333              4              0  3543eeedf265e4f4  c762ab0cbbed3da9
    201       0.333333              3              2  3543eeedf265e4f4  cc9b448acfa245d5
    202        371.333             95              0  3543eeedf265e4f4  dd37ac3dd80483a6
    203       0.666666              7              1  3543eeedf265e4f4  e3b15e91ca29dc40
    204       0.666666              7              1  3543eeedf265e4f4  e585d0c3546bf0b0
    205       0.333333              4              1  3543eeedf265e4f4  e710f383470665bf
    206       0.999999              5              0  3543eeedf265e4f4  e889b452410b5cab
    207       0.666666              8              1  3543eeedf265e4f4  f8399f7715361aaa
    208        2.66666             14             12  3d8b290fff3076a2  1d3f6f3023b93218
    209            398             74             10  3d8b290fff3076a2  46dbc0291846f159
    210       0.666666              3              1  3d8b290fff3076a2  94eae1a8eb86dd3b
    211    3.60517e+08      583813576        1283047  3d8b290fff3076a2  b504f57ca1e7b8bf
    212        1830.33            490             46  3d8b290fff3076a2  caac0401d4df6df8
    213       0.333333              4              0  51785cbe8d6ec54c  05181d791c245bcf
    214       0.333333              3              0  51785cbe8d6ec54c  13324cd93eef2eca
    215         932465             41              1  51785cbe8d6ec54c  181916787b104ac9
    216        138.667             11              3  51785cbe8d6ec54c  2e65ea7fa02650a3
    217       0.333333              3              2  51785cbe8d6ec54c  79b7bd5e51b68548
    218        1.33333             11              2  51785cbe8d6ec54c  8117e9a1c5c13381
    219              3              8              1  51785cbe8d6ec54c  8b9bc7b491dcb7ba
    220              3              6              2  51785cbe8d6ec54c  8d8f5c968d8175b6
    221        8.33333              8              2  51785cbe8d6ec54c  a8951a77d9f0a220
    222       0.333333              3              2  51785cbe8d6ec54c  b092e18b2815a029
    223       0.999999             10              6  51785cbe8d6ec54c  d2f37a4ccc72c44b
    224    1.86494e+06             33             26  51785cbe8d6ec54c  e0002799d6b3aa8c
    225        5415.99           6616            112  51785cbe8d6ec54c  e515c8c84e18e0c1
    226        55222.9         589801         113418  51785cbe8d6ec54c  f35e0f95ab982e00
    227       0.999999              5              0  533298ba3a680117  5215187c539a1149
    228        854.666            949             18  533298ba3a680117  94701c7c766f7bc7
    229        81.6666              9              0  533298ba3a680117  c13c5d956ef561af
    230        333.666            316             15  533298ba3a680117  ed2d5f2ab8c3f79f
    231       0.333333              4              0  536d3d7c2bdee2a7  20a0b03329f96b38
    232        217.333             95              0  536d3d7c2bdee2a7  2a15391356ac3031
    233       0.333333              4              1  536d3d7c2bdee2a7  389a49bffb9b5911
    234       0.666666              3              0  536d3d7c2bdee2a7  3d6c358724155c11
    235       0.666666              4              1  536d3d7c2bdee2a7  56ae43a764073e8b
    236        69.3333              6              1  536d3d7c2bdee2a7  57b5e4f90590daa3
    237        210.666              6              1  536d3d7c2bdee2a7  5c9a21807955b8c3
    238        201.333              8              0  536d3d7c2bdee2a7  63927a40fab9e132
    239              3             14              1  536d3d7c2bdee2a7  7cc93d08ab956316
    240        1524.33            231              3  536d3d7c2bdee2a7  8bb1586cc7c40536
    241       0.333333              2              0  536d3d7c2bdee2a7  98e55da995a87786
    242       0.999999              7              1  536d3d7c2bdee2a7  a02e42bfc716c64c
    243       0.333333              3              0  536d3d7c2bdee2a7  cdc1d6318b0b62ac
    244       0.333333              4              1  536d3d7c2bdee2a7  e0cd784a9d589efd
    245        3.66666              7              1  536d3d7c2bdee2a7  e4cd2941e5223a34
    246        1143.67            998             29  536d3d7c2bdee2a7  ea244a99b676e434
    247        3.66666              9              0  606010c8ec6a9072  09c05a5cd529ba0c
    248        5.99999              6              0  606010c8ec6a9072  6c7e8e0afae0d1fb
    249        185.666             65              7  606010c8ec6a9072  711e55925d2a0d03
    250        61.9999              4              1  837253fd8f3aa030  01708cdaada961f4
    251       0.999999              8              1  837253fd8f3aa030  0635eb7592b0ef84
    252       0.333333              3              1  837253fd8f3aa030  0a6cba6fee639797
    253        393.666             42              1  837253fd8f3aa030  0c5567af96e43a41
    254       0.333333              3              1  837253fd8f3aa030  24ef78069b827d2e
    255       0.333333              4              1  837253fd8f3aa030  3c34713a93110195
    256       0.666666              5              0  837253fd8f3aa030  520bb2ad23d74483
    257       0.999999              5              1  837253fd8f3aa030  73820ad7fb39dfa1
    258       0.666666              7              1  837253fd8f3aa030  85a42e9f734437f4
    259       0.666666              6              1  837253fd8f3aa030  bc8b86ba99ff5339
    260        1.33333             10              1  837253fd8f3aa030  d7170681dc63c85f
    261        7.66666             31              0  837253fd8f3aa030  dacba5c92aaaf2e6
    262       0.333333              3              0  837253fd8f3aa030  e78a6ad62a4a9899
    263        7.99999              4              0  837253fd8f3aa030  ebe55a6dc0356d75
    264        3.66666              4              1  8eb9f63f20ce977b  27a3e998542a2c89
    265       0.333333              2              1  8eb9f63f20ce977b  2cba7866179f11e9
    266        2109.33           1442             80  8eb9f63f20ce977b  75dbba9b870381df
    267             19             60              1  8eb9f63f20ce977b  c28d55fcfbe9d530
    268           1894            380              8  8eb9f63f20ce977b  c2957b4a39bcb668
    269        4.66666              3              1  8eb9f63f20ce977b  c93b4768991cca15
    270        810.333            993             63  ad60e8b8c126aee1  232279b3b70442c1
    271              2             18              4  ad60e8b8c126aee1  2b1da62734c4f577
    272        1709.66          11331            795  ad60e8b8c126aee1  65a99c2c15b935e6
    273        76.6666             19              0  ad60e8b8c126aee1  67538c124d18a920
    274        132.333            422             60  ad60e8b8c126aee1  810e04a2d2183273
    275        2.66666             16              2  ad60e8b8c126aee1  9099198a256706b2
    276        2019.33            728             36  ad60e8b8c126aee1  93c82484539e5ac8
    277            118            376             62  ad60e8b8c126aee1  9672e1bd3b142265
    278            399            343              0  ad60e8b8c126aee1  96b3dfa0d5f66069
    279        3148.33           3322            263  ad60e8b8c126aee1  9e5e552a5674b155
    280        1.66667             19              0  ad60e8b8c126aee1  b9ae728d41219484
    281        1122.67           1629             82  ad60e8b8c126aee1  c69814f7be6be78d
    282        231.333             62              4  ad60e8b8c126aee1  f33a4345ec867a1c
    283        10825.7           2852            517  ad60e8b8c126aee1  fc00aa2a3a396d9e
    284            300           1174              0  b8389ad815922221  2ae2f483309c188c
    285        5.99999             30              1  b8389ad815922221  2d45b7d3bbae1dcb
    286        3.33333             34              1  b8389ad815922221  314d09a9ef4b86b9
    287             22             65              0  b8389ad815922221  3260999e0f70fd99
    288        5.66666             63              1  b8389ad815922221  3a4e37d86d90a29c
    289        34.3333            121              1  b8389ad815922221  4789e24727d6f15b
    290        12.3333             84              1  b8389ad815922221  54cccfb0c3df1015
    291             19            165              1  b8389ad815922221  54d0d411e72eb473
    292        6.66666             37              2  b8389ad815922221  560d3002cb3d43a1
    293        3.66666             36              1  b8389ad815922221  6bf0ba86d9bb7d2c
    294        27.3333             35              0  b8389ad815922221  6c721066cb3b2111
    295        2.66666             20              0  b8389ad815922221  73e480e1b6d15038
    296              4             46              1  b8389ad815922221  7fdbf601ead785e0
    297        4.66666             55              0  b8389ad815922221  83b008a6aa3975ef
    298              3             27              0  b8389ad815922221  99dbe315cbfbe9e5
    299        73.9999            364              8  b8389ad815922221  9ddf5efbe7b3c174
    300              4             41              0  b8389ad815922221  9f7b60c381865f8b
    301        7.99999             46              0  b8389ad815922221  a9eeb5ccb5588b79
    302        6.33333             60              0  b8389ad815922221  aac318426155b6fa
    303        2.66666             26              1  b8389ad815922221  aeb8cfc7d8e99022
    304        4.33333             41              0  b8389ad815922221  b66ef69ccb7fa951
    305              5             56              1  b8389ad815922221  c2bcff690d6715ac
    306           1444            656              1  b8389ad815922221  c6b458c6dbba0a71
    307              4             41              1  b8389ad815922221  d0c20e47cb68f9fd
    308        5.66666             59              1  b8389ad815922221  dc28ff4ff3bab7ab
    309        5.66666             57              1  b8389ad815922221  deec6657d76756a8
    310        4.33333             36              1  b8389ad815922221  e626d1fdde5d3c0d
    311        13750.7          25405            120  b8389ad815922221  e988a23ceab2e16b
    312        3.66666             28              0  b8389ad815922221  eaef1f41be157457
    313             19             66              1  b8389ad815922221  ef5b68e52602c919
    314        13.3333             45              1  b8389ad815922221  efe429ac731b187c
    315        2.33333             28              0  b8389ad815922221  f0069889e472045b
    316        152.333            160              0  b8389ad815922221  f34be65164d78908
    317        2567.33           4712             32  b8389ad815922221  f939831202918a23
    318             12             34              0  b8389ad815922221  fa6080e8d8898b4e
    319        4.66666             29              0  b8389ad815922221  fa8fbf6844e13196
    320              3             18              0  b8389ad815922221  fb8ec858edaca696
    321        1924.66           2801             44  b8389ad815922221  fef88af7ad047e55
    322             18             23              0  c4cdbec695f30792  0e24b0e950a50fc4
    323        1.66667              3              1  c4cdbec695f30792  15c87ee749bed1eb
    324       0.666666              6              0  c4cdbec695f30792  4296d910ee98536f
    325        25.6666             52              0  c4cdbec695f30792  b7b85f6218bcfc0c
    326           3222           2923             33  c4cdbec695f30792  f4466e9eaacefb45
    327              0              0            291  ca0cf8060ff7f195  b3220072d27662d5
    328       0.666666              5              1  d5b61d6063e46095  06b853d503c16b9d
    329       0.999999              8              1  d5b61d6063e46095  0d8a4571fe585ca0
    330              3             16              5  d5b61d6063e46095  270c08dbc918af6d
    331        3.66666             40              8  d5b61d6063e46095  35800e73700f266e
    332       0.666666              5              1  d5b61d6063e46095  55c8a27e4c745a24
    333             20             12              2  d5b61d6063e46095  5859ac4029de7e5f
    334       0.999999              6              1  d5b61d6063e46095  5cc927fb66bc88b4
    335        1.66667             11              1  d5b61d6063e46095  6282fb9c8c0b0d50
    336          11704          16099            198  d5b61d6063e46095  72fd166a582a90f2
    337       0.999999              6              1  d5b61d6063e46095  8ad6aa99594e6440
    338        1089.33           1984             16  d5b61d6063e46095  90e5bc1c3b5b9070
    339        4.99999              5              0  d5b61d6063e46095  a4b1c010fe3bc2dd
    340           3512           5593            123  d5b61d6063e46095  b0a628cb4c51a379
    341        13457.7           3814            438  d5b61d6063e46095  c6c32bdb93d08c2a
    342       0.666666              2              0  d5b61d6063e46095  c89cca75ac4bb02f
    343           1840            705             36  d5b61d6063e46095  cca5f5a5c49fbaf1
    344       0.666666              4              2  d5b61d6063e46095  d9c9601eccc91db8
    345       0.333333              2              1  d5b61d6063e46095  ddd9720d62312e43
    346            339            149              2  d5b61d6063e46095  e0bfafccf8baf1fe
    347       0.666666              4              2  d5b61d6063e46095  e3211a0bfbb35429
    348       0.999999              5              1  d5b61d6063e46095  e9d036b406c67b40
    349       0.999999              5              1  d5b61d6063e46095  f1ae5a03c870f946
    350       0.999999              3              0  d5b61d6063e46095  f5e7702f9e657cf9
    351              5             49              0  d88e2ea4d6df2a30  2f40cb696c48efdc
    352        5.99999             49              0  d88e2ea4d6df2a30  34151a44845c888e
    353        8.66666             95              1  d88e2ea4d6df2a30  726b75d5fb804a7c
    354        990.999            509              1  d88e2ea4d6df2a30  8e745bde21c25e3e
    355        51.3333             56              0  d88e2ea4d6df2a30  ac0abef7ad9989c9
    356        9411.66          14992              6  da673d424a4ab168  0925917d0def4db3
    357              2              4              2  da673d424a4ab168  0f5021a285cd01c0
    358             48            420             62  da673d424a4ab168  0fc97cff1d974051
    359       0.666666              4              0  da673d424a4ab168  1688d794bd2c1c0e
    360    1.11587e+07        9487595             43  da673d424a4ab168  1aecdd195ba8cc9c
    361       0.333333              4              1  da673d424a4ab168  22bdf79726726ffd
    362       0.999999              5              1  da673d424a4ab168  3313d6aa64230b22
    363        368.666           1461             45  da673d424a4ab168  368df70ff6f97050
    364    3.85644e+06        5843131         714290  da673d424a4ab168  36f975940e7f7ba8
    365       0.333333              2              0  da673d424a4ab168  38be158b561f1ac0
    366    2.10505e+07       19417659        1063298  da673d424a4ab168  4302f0f067cfc8e7
    367    1.54625e+06       10286671         129052  da673d424a4ab168  431dc9ffa31ae3b4
    368        11441.7          26808           1779  da673d424a4ab168  451b4164c33f258d
    369         961803        2943738             14  da673d424a4ab168  47cd696840c89c27
    370       0.333333              3              0  da673d424a4ab168  4d5e8c0f2f03d522
    371     2.5923e+08      169572955          16445  da673d424a4ab168  4ffbe87b25d7e115
    372        778.333           2799              0  da673d424a4ab168  52a3a33b15353dee
    373        84.3332             51              1  da673d424a4ab168  54638d46445ab14f
    374    9.86772e+06        7227160         304620  da673d424a4ab168  587c2e1f01bd5955
    375        436.666           2939              0  da673d424a4ab168  5a5b5489f7922e41
    376       0.666666              7              1  da673d424a4ab168  5e02a226c416e2ed
    377       0.333333              1              1  da673d424a4ab168  5e495d94d375b84d
    378        20006.3          15683             20  da673d424a4ab168  63a3b941f337b6e9
    379        12290.7          22932            257  da673d424a4ab168  67e30f8bb28aa1bb
    380        20577.6          24988            434  da673d424a4ab168  6b25eac17203ddc5
    381           1721           1229             41  da673d424a4ab168  6c166d4179d2e539
    382    8.92129e+06        6378524         136828  da673d424a4ab168  74bf1a9bbe618f27
    383    1.73562e+07       14044884           2333  da673d424a4ab168  7586ec5ee0d3ceac
    384    6.63177e+07      197323998             12  da673d424a4ab168  780877a5c504e177
    385    5.50899e+07      306516258       14444278  da673d424a4ab168  79c31245f0d2edba
    386           4562           8986             26  da673d424a4ab168  7b384a08cd3fa087
    387        1378.67           3808             44  da673d424a4ab168  7d981ba3dd83e67a
    388    1.58629e+06        6798822           3417  da673d424a4ab168  7da30f172ca17a45
    389        11375.7          40633            526  da673d424a4ab168  86dcbc5d8aa72321
    390        10728.3          34470            169  da673d424a4ab168  89ad2efc1be0fc6d
    391        5.33333              5              0  da673d424a4ab168  91e524d20fc71263
    392        597.666           3034              1  da673d424a4ab168  96cc67b1c0a336a8
    393        327.666           2201              3  da673d424a4ab168  9750080600d0a7fd
    394        961.666           7072             99  da673d424a4ab168  9fe9078dd2291f2b
    395        586.333           3080              4  da673d424a4ab168  b09bdb4f54829db3
    396        1.33333              5              1  da673d424a4ab168  ba7e8f3753b83b6c
    397        818.999            416             59  da673d424a4ab168  bdfb35ba0fe3d84e
